""	"HFe_d5_rep1"	"HFe_d5_rep2"	"HFe_d5_rep3"	"LFe_d5_rep1"	"LFe_d5_rep2"	"MFe_d5_rep1"	"MFe_d5_rep2"
"Tery_0721"	10.6108211532846	10.3290072532745	10.3779607266239	10.2535554125969	9.85614003978687	10.5973168326976	10.2198402666854
"Tery_0722"	8.97366160607724	8.86430020302582	8.77232328526501	9.07707963839435	9.00046320713274	8.79072702073182	8.69586055186616
"Tery_0723"	6.22347726854983	6.22280959007842	6.3891960798716	6.06584215278356	6.13169701181114	6.11607458725162	6.22561420065297
"Tery_0724"	6.04997933942199	5.77694186134463	5.91584880706985	5.54282783904778	5.53440408668252	5.85607919385292	5.75651064705476
"Tery_0725"	7.26685234202706	7.32287978635369	7.20241570725612	6.87897600840444	6.9148226145113	7.2715621543319	7.18883637239635
"Tery_0726"	7.29128035206515	7.11222467526428	7.25826529123986	6.85019432981113	6.98072715813789	6.90442272104908	7.22492737831177
"Tery_0727"	8.31898232709009	8.07613176428421	8.04583154396485	7.79516218126653	7.7736634371037	8.32827516875599	8.04985149193854
"Tery_0728"	13.7600441793647	14.0530840888838	13.7298327545392	13.6483198279995	13.7094207159147	14.1355774425924	13.7459382366339
"Tery_0730"	9.81699646310668	9.62299887769251	9.63548921568946	9.34536032478362	9.12702625390258	9.80414777149965	9.61487742969843
"Tery_0731"	10.1600659341724	10.2453461699554	10.1563187158474	9.84175856240818	10.0532098867826	9.59061542686515	10.0146485718832
"Tery_0732"	10.9542848599258	11.1495114578851	11.1270156162059	11.1185111308419	11.2131535994204	10.8617698806548	11.2295817580914
"Tery_0733"	8.15503089239523	8.19459465060094	8.1053038302099	8.27906218665039	8.16035570922171	7.86642315914097	8.05676930480254
"Tery_0734"	9.45404987334685	9.63246401276799	9.60036947068309	9.33735284525695	9.52544459799001	9.6285477934302	9.67773780304696
"Tery_0735"	8.25723020400014	8.16346307861576	8.14686598258257	8.01314184783853	8.09079578817586	7.98925858205866	7.8932581782983
"Tery_0736"	9.46721480607443	9.25120662690582	9.35714545210888	9.49417659591471	9.42578487382666	9.11596870733384	9.45894085213076
"Tery_0737"	8.66004474078488	8.61539539005913	8.51592565532739	8.64377549057398	8.74237760813608	8.58679012653145	8.52871261369682
"Tery_0738"	9.74992520350882	9.57926263659713	9.56156505742753	9.52723138071144	9.56000481586894	9.37001656146355	9.48681013076518
"Tery_0739"	9.2076192846799	9.10770741104201	9.19324439983173	8.98602040415592	8.95154514620311	9.23004580189004	9.06085893932301
