""	"HFe_d5_rep1"	"HFe_d5_rep2"	"HFe_d5_rep3"	"LFe_d5_rep1"	"LFe_d5_rep2"	"MFe_d5_rep1"	"MFe_d5_rep2"
"Tery_1185"	5.85275459304038	5.83173681917295	5.85515510044613	6.23066193158725	5.87081664140592	5.77014710202351	5.60597562754422
"Tery_1186"	4.91774403554507	4.73255855771807	4.85448292816243	4.75085253475889	4.97414562212807	4.77711055157145	4.70996180704137
"Tery_1187"	5.81773000081858	5.79149716197168	5.7839498422618	6.03263210011021	6.20405843630994	5.61417654017012	6.01305872189589
"Tery_1188"	9.54841143461787	9.52916620989175	9.84597967773074	9.39767432589625	9.54394086445809	9.14823934544088	9.80094880098951
"Tery_1189"	7.82556353647997	7.4311541639522	7.59207970000313	7.86122024016093	7.59345166209176	7.76851597303476	7.65415487342177
"Tery_1190"	7.36719232294287	6.90336231356948	6.92829740418212	7.72369293941397	7.60587106016713	6.73667521755334	7.40972138792391
"Tery_1191"	4.91774403554507	5.21076911408457	5.26093162377636	5.50044403064769	5.25606304484043	5.16752189909402	5.23677102316681
"Tery_1193"	11.5741446065687	11.9244613451231	11.856017018352	11.9188310960431	12.3408687967437	11.8599378922944	11.7190225908894
"Tery_1194"	11.5521050626051	11.4818097207265	11.7282590237825	11.8962955675626	12.2611283188461	10.9438346839498	11.7095642185102
"Tery_1195"	9.01883248724596	9.20193708042726	9.00558375382015	9.19823627689771	9.15907759139493	9.4142308392211	9.14943353859531
"Tery_1196"	5.74437914496482	6.04839416048834	5.7839498422618	6.0678739995716	6.15133419892144	5.92903601452621	6.04403428864551
"Tery_1201"	5.53712644597403	5.63847672979942	5.73394895749174	5.60824545476978	5.53319325525916	5.58592819983296	5.64951179152548
"Tery_1204"	12.1307369842476	12.7344456770691	12.774621432507	10.9794510082132	11.26309782123	11.9225240427115	12.3645177456607
"Tery_1205"	10.0049153644142	10.9059733585497	10.4251498407813	9.5118419305261	9.85513838573644	10.8151522822659	10.2341102386358
"Tery_1206"	9.76698863669515	9.7656529452157	9.58844275428147	9.16087528396606	9.09712680426949	9.60867968390936	9.43540853680808
"Tery_1207"	5.53712644597403	5.43286739847418	5.7839498422618	5.16660231456718	5.53319325525916	5.29017749327564	5.56064134285815
"Tery_1208"	5.95206437641528	6.23280766363575	6.0852611597256	6.52983493999294	6.350397938948	5.97082154832016	6.18837519042712
"Tery_1209"	5.44168683062435	5.56591702013212	5.62685228507788	4.75085253475889	5.56311058528921	5.29017749327564	5.69141275716431
"Tery_1214"	9.35541451700731	9.06259795679481	9.11844098080968	9.29452182411127	9.42729637191007	8.9203587877845	9.29355628030432
"Tery_1215"	5.00430651199561	4.96270627871445	5.13128985903875	5.38027869708893	4.97414562212807	5.0749940188594	5.17029081058149
"Tery_1216"	5.33639443502186	5.59064177676085	5.47641863227065	5.60824545476978	5.50241209466881	5.25110126908275	5.4637734541301
"Tery_1224"	5.27915801886666	5.00980330139236	5.13128985903875	4.88015455231765	5.47070299819788	4.77711055157145	4.70996180704137
"Tery_1226"	7.99852805834145	7.66108314190735	7.57942035650626	7.90728843526517	7.84957618210246	7.55054672154144	7.86261676858765
"Tery_R0008"	12.2461646048349	10.9012050247756	12.3556109889886	12.8481383228339	12.2931270666498	11.329387231171	13.5358568868802
"Tery_1227"	10.6671285837068	10.692587415672	10.7019389203216	10.6265493000666	10.9041298183814	10.4553478522635	10.5543878051953
"Tery_1228"	10.2789448708809	10.4405978797634	10.597663219102	9.96174872627816	10.5625740399746	9.8938148064406	10.698615524861
"Tery_1229"	10.6036728493745	10.2653035053205	10.4953141337173	10.4750976207333	10.4738178250749	10.1201127321086	10.2814520849042
"Tery_1230"	14.6024357027456	14.8596822717377	14.9662839107033	15.1024301273413	15.2724344440598	14.894545646992	14.9045856627137
"Tery_1232"	11.7752214057987	11.8328437825978	11.7013637477512	12.0689431596491	12.2876439597342	11.5251049753732	11.7273170240312
"Tery_1233"	9.96217658014942	9.71097753214299	9.94349390353575	9.65570860273518	9.94028352161325	9.15863530787913	9.56946974979622
"Tery_1234"	12.7017505711925	13.1438550570475	13.1566945173269	13.2458369857479	13.1697124531669	13.7153928212989	13.3252382485115
"Tery_1235"	9.36638706711107	9.22248729567235	9.36705600480152	9.41364131149081	9.10583188099832	9.50336235932237	9.20439062594964
"Tery_1236"	8.23914914257074	7.71561291085545	8.0466724574277	8.14862757934859	8.09319988619129	7.44481165123095	8.00842630101537
"Tery_1237"	6.92995558475162	6.70798237143876	6.82323155790963	7.08231355236877	7.28059852673375	6.6664067013054	6.8747722038996
"Tery_1238"	5.15276915891095	5.6616415182723	5.62685228507788	5.2434408914321	5.36923072285453	5.36380681164848	5.51331694451878
"Tery_1239"	7.07335360353285	6.9874727836401	7.09040889102128	7.04941520089033	7.10678780285608	7.19795266889369	6.98446667575034
"Tery_1240"	7.5532259447008	7.87204647025143	7.7527729014979	7.63869198497687	7.82858684450667	7.99990499874888	7.73594831883506
"Tery_1243"	5.74437914496482	6.18915156001388	5.70810988775	5.88061258160701	6.13326256807291	5.72049847312951	5.4637734541301
"Tery_1244"	9.09339877628965	9.19155094180985	8.97473149992594	8.98816264306718	8.9669945868045	9.26445079145125	8.99294127836375
"Tery_1246"	10.2540650669892	10.7235301410861	10.7759943098527	10.2938336886065	10.2818628208012	11.0227103530513	10.7264700500705
"Tery_1247"	10.9860761988569	11.1443297294981	11.1715572793192	10.9414315857998	10.8014710232285	11.3612114841754	11.3429237646541
"Tery_1250"	8.12064345652413	8.31444014593632	8.33593933221474	8.4071603458088	8.43188884793052	8.33383940006862	8.24954187014008
"Tery_1251"	9.70568802782991	9.63128302676538	9.72438169925855	9.46050722240814	9.53591511776511	9.95231315528205	9.80931070942053
"Tery_1252"	8.79739043838432	8.89342818449656	8.71517430055363	8.77710794656138	9.06623769190426	8.9056153624814	8.87828107979794
"Tery_1255"	5.08193952667276	4.65728060662792	4.60347505681104	4.98808847179761	4.77999561452354	4.91198213767459	4.55143336893232
"Tery_1256"	5.49049471851518	5.5146965407087	5.40965947641697	5.88061258160701	5.87081664140592	5.64171846471437	5.64951179152548
"Tery_1258"	8.74785619703851	8.71383779296417	8.2630199119944	8.8446811525828	8.685495130297	9.15240674210971	8.33333915686147
"Tery_1259"	8.730958144744	9.24609768633468	8.79345621978358	8.9709906545176	8.90098924846842	9.84575909709189	9.09229523384632
"Tery_1263"	5.08193952667276	4.79856677779155	5.0833425838669	5.2434408914321	4.91547744038697	5.02446831287476	4.93131419378368
"Tery_1267"	5.00430651199561	4.45006042146761	4.60347505681104	4.16482143728143	4.91547744038697	4.47268433333416	4.83053651952847
"Tery_1271"	5.15276915891095	5.27968865044001	5.30032814739447	4.58062223381121	5.43799345960296	5.39863700856129	5.09829092341192
"Tery_1272"	5.58180648367143	5.54061337429243	5.26093162377636	5.60824545476978	5.80124956059139	5.49646230722865	5.51331694451878
"Tery_1274"	5.81773000081858	5.24587732002423	5.56917511843879	5.44212598180251	5.43799345960296	5.39863700856129	5.41173396731537
"Tery_1275"	5.44168683062435	5.37443232084801	5.40965947641697	5.65839719425338	5.67519651422182	5.21028831563245	5.35685813622465
"Tery_1276"	9.45899109680686	9.54420487646309	9.40313499147734	9.65302141424466	9.77013015684747	9.14615111508033	9.52191944218449
"Tery_1278"	6.20947761569296	6.82301193402769	6.44843340022831	6.40220408802109	6.83508499484735	6.44479213710184	6.70112541834998
"Tery_1279"	5.00430651199561	4.65728060662792	4.85448292816243	4.75085253475889	4.85133402025851	4.84812598278749	4.55143336893232
"Tery_1286"	4.81868588020994	4.65728060662792	5.03238087142749	4.16482143728143	4.97414562212807	4.59938713446695	4.55143336893232
"Tery_1287"	5.15276915891095	4.65728060662792	4.85448292816243	4.75085253475889	4.85133402025851	4.16482143728143	4.83053651952847
"Tery_1288"	8.41364954310901	8.44866973994239	8.44748559969129	8.57586496429963	8.87320522486109	8.17453396209594	8.46649670050292
"Tery_1289"	6.6456034816048	6.64660696677731	6.51859875762294	6.57765385266912	6.75788341981997	6.31056843518182	6.16079435575941
"Tery_1290"	7.41070224253663	6.81378706603603	6.73297429116124	7.34801250657131	7.17557018481652	6.75931465765712	7.05781995075045
"Tery_1291"	8.51097431491357	8.43697298381785	8.33967634600302	8.76220541089723	8.95499762245968	8.40205992449071	8.54385300501421
"Tery_1292"	8.39229116236886	8.72589392096471	8.84687252740492	8.39431588725414	8.49961133934055	8.99189154890372	8.82560871822083
"Tery_1293"	8.78925232781085	8.96634694195733	9.0172760906125	8.66939254014731	8.9669945868045	8.32276475634675	9.10594498312301
"Tery_1294"	9.00484996064082	8.84783426163354	8.96510387353231	8.83522006054577	8.87065259118036	8.96607390476623	8.83793620621083
"Tery_1296"	11.1481326147965	11.2778490016466	11.2710019017669	10.5749759362189	10.63496122615	11.235862172168	11.1856716237753
"Tery_1297"	5.08193952667276	4.79856677779155	5.03238087142749	4.88015455231765	4.97414562212807	4.69606152869817	5.23677102316681
"Tery_1299"	4.54447318780142	4.65728060662792	4.16482143728143	4.98808847179761	4.77999561452354	4.16482143728143	4.83053651952847
