""	"baseMean"	"baseMean_LFe"	"baseMean_HFe"	"baseMean_MFe"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Tery_2371"	999.372469113443	1033.18616048603	876.999770409905	1149.11782579616	-0.234069874272408	0.263534834520776	-0.888193299751254	0.374436782297099	0.739114638362573
"Tery_2432"	179.555423993381	200.724403949204	171.95733431111	169.783578560962	-0.224274026243988	0.252157316404752	-0.889421054449965	0.373776833753898	0.739114638362573
"Tery_2583"	279.373577692314	299.431398721566	261.433779697171	286.225453655777	-0.196848980172489	0.221351060630997	-0.889306695036107	0.373838274352916	0.739114638362573
"Tery_4794"	153.906656708429	169.270843306918	146.142422968115	150.188820720411	-0.218559342462136	0.245854522161913	-0.888978329705888	0.374014726239677	0.739114638362573
"Tery_1488"	435.909727191416	396.198225824235	452.127595998842	451.294425347457	0.191082678983933	0.216060593800468	0.884393936084419	0.376483595250181	0.740709731575003
"Tery_1720"	38.2369131975509	44.5939947136107	34.9486707476952	36.8121953562745	-0.356910465291676	0.403556170799168	-0.884413350897053	0.376473118484033	0.740709731575003
"Tery_3208"	163.71234501496	143.663023563303	166.445357282967	179.662148064607	0.210129250677932	0.237623788349663	0.884293833278709	0.376537616328469	0.740709731575003
"Tery_3438"	173.273047472217	173.487158869382	148.89385285341	209.627728003262	-0.220620050874627	0.24952413445039	-0.884163174678763	0.376608134218554	0.740709731575003
"Tery_3731"	678.205042823819	710.787571884915	632.800502401107	713.729324396792	-0.167232027494865	0.189042639377721	-0.884625966106638	0.376358397249507	0.740709731575003
"Tery_3922"	75.7124253772721	82.0745852814537	68.8861717205552	79.5896459581659	-0.264511289617995	0.298576776322701	-0.885907111985533	0.375667583407087	0.740709731575003
"Tery_2292"	132.995485000748	123.04715126888	146.403922419754	122.831162604106	0.25235482567043	0.285933808651306	0.882563789363485	0.377472000301084	0.741673883508872
"Tery_4504"	219.733447354748	238.205266505266	205.288129347091	222.929605215717	-0.220124911931468	0.249431148475364	-0.882507711153845	0.377502311622571	0.741673883508872
"Tery_3898"	390.540393881138	448.474729653861	395.975404883996	324.453541604128	-0.181861135836562	0.206171745549964	-0.882085638608954	0.377730497863352	0.741725341258945
"Tery_1214"	560.96375146819	622.841463838756	546.531199850554	520.73486652408	-0.192056158691112	0.218482666442209	-0.879045289123261	0.379376720354587	0.742711442822368
"Tery_1234"	9605.25462700453	9428.43926524903	8245.79335202772	11821.2619012253	-0.193115572856229	0.219811078624122	-0.878552500924929	0.37964395961401	0.742711442822368
"Tery_1574"	170.695837280129	181.608775672608	149.603985735644	191.420676204378	-0.269659811973207	0.306441987278985	-0.879970184137034	0.378875461851454	0.742711442822368
"Tery_2737"	1136.9749619185	1052.51185152594	1219.19058153789	1098.11464288199	0.211908738013454	0.240983989944257	0.87934778597728	0.379212733503527	0.742711442822368
"Tery_3038"	211.859047968116	241.490715008369	206.835745330149	189.762334884813	-0.22972898205255	0.261373877014424	-0.878928623918572	0.379439977490808	0.742711442822368
"Tery_3218"	74.352059880726	66.4769862786921	79.4511733320212	74.5784633058171	0.266101992249927	0.303018334597482	0.878171258526014	0.379850786933662	0.742711442822368
"Tery_5013"	446.261180587575	408.225959832878	467.568167721784	452.335920640958	0.194371608133596	0.221243441900545	0.878541783945716	0.379649772722389	0.742711442822368
"Tery_5063"	417.474898565264	436.109655481047	364.933081001001	477.652867995876	-0.255576761963715	0.290169848672226	-0.880783317540386	0.378435110817489	0.742711442822368
"Tery_3479"	764.622678400809	862.831662841081	767.556285301622	662.013283609319	-0.169810425049635	0.193480307721902	-0.877662574806894	0.380126860130099	0.74285568408607
"Tery_3355"	76.33796256501	67.667031939471	82.462308994422	75.8223735464309	0.273923955080567	0.312661936091266	0.876102663806856	0.380974224768049	0.744115613483125
"Tery_0313"	472.470622737862	411.252501722782	467.288173609768	541.462417445084	0.183805115916028	0.20995634025487	0.875444464753495	0.381332115017452	0.744418674292442
"Tery_4399"	471.626284080347	520.642221658593	459.982822600412	440.075538722004	-0.177940278155569	0.203411382288261	-0.874780339988077	0.381693436399117	0.744728107575748
"Tery_1462"	297.935104333295	283.497275519288	323.944089140189	273.359455936961	0.199241151630683	0.228238745729383	0.87295060702322	0.382690000532117	0.746045855681808
"Tery_1578"	1824.26056029054	1730.75812860727	1932.3794316266	1755.58468496973	0.158976448335205	0.18214650696047	0.872794383971948	0.382775161248509	0.746045855681808
"Tery_3156"	274.901366372858	273.564944352969	311.781426629019	220.917698008503	0.184233597405062	0.211855601225467	0.869618723032917	0.384508802380162	0.748630075471875
"Tery_3813"	49.8252931615829	39.7309565945825	50.489739494996	58.9229602284636	0.351914109598161	0.404613438403515	0.869753884069471	0.38443491822138	0.748630075471875
"Tery_0659"	984.124596728325	877.98879421554	982.501429367296	1092.69515028265	0.162517700301846	0.187186064243256	0.868214741085891	0.385276785850461	0.749727799492789
"Tery_0613"	199.734536952364	173.590558321731	199.532926958986	226.180930573064	0.203099914378041	0.234126930559152	0.8674777988717	0.385680270946342	0.750115442221911
"Tery_1724"	349.093213836544	367.563320214281	314.282547900071	382.839106363515	-0.222620744432835	0.256806674720712	-0.866880678529656	0.386007391051884	0.750354229720762
"Tery_2124"	1529.44160410537	1213.65835814745	1403.74275546817	2033.77312301909	0.211788195726706	0.244584228975788	0.865911087618293	0.386538922288195	0.750424233639536
"Tery_2252"	201.684545977414	217.951156299956	180.166796946285	217.694559201566	-0.265465548078603	0.30678159800947	-0.865324223490119	0.386860859008617	0.750424233639536
"Tery_2424"	255.86784592562	268.468509498555	224.342337468744	290.555445037996	-0.256835982773008	0.296681984066936	-0.865694570503688	0.386657678288803	0.750424233639536
"Tery_2610"	119.265520262314	131.221147768827	112.726810585713	117.117957270702	-0.22981292578715	0.265397326378082	-0.865920274794934	0.386533883768477	0.750424233639536
"Tery_0699"	221.677277461811	198.163839565418	227.059531240178	237.117334690655	0.194817690677504	0.225331319938778	0.864583275553685	0.387267555224649	0.750599322565002
"Tery_4593"	4920.40258684719	4175.68886921984	4784.92023717007	5868.33982899022	0.1970781204499	0.227990161909606	0.864415020364071	0.387359944515435	0.750599322565002
"Tery_2189"	4044.2398565367	3876.34515164867	4406.51980948656	3668.71463199992	0.184468443855668	0.213547482053408	0.863828700211661	0.387681999188924	0.750827162986144
"Tery_3634"	1366.36620170542	1265.36793291257	1451.37123823995	1339.85691569646	0.197458870859267	0.228872868251127	0.862744773411099	0.388277809467868	0.75158466861677
"Tery_1957"	1332.74755831575	1493.38277760298	1320.95916136617	1189.79493445289	-0.178393174669399	0.206874325326184	-0.862326315206692	0.388507975718775	0.751633976206186
"Tery_0441"	1427.74186009746	1574.77778676816	1332.58817343487	1423.43646342064	-0.240234651349762	0.28057042554159	-0.856236543413414	0.391866953058073	0.754027008848055
"Tery_0444"	740.52686012947	776.409948749472	687.587537944517	784.052754786896	-0.172241793934829	0.201020006028334	-0.856839064618029	0.391533832987393	0.754027008848055
"Tery_0918"	207.313954289471	178.867194250156	204.672423530152	239.723010467766	0.19849813529612	0.23170068461211	0.856700685319191	0.391610324500503	0.754027008848055
"Tery_1982"	49.1128193148181	54.7336687610637	44.9179984665273	49.7842011410086	-0.300636192292193	0.351283307346985	-0.855822596760157	0.392095914231693	0.754027008848055
"Tery_2149"	124.250771950258	111.251998030968	134.285562360733	122.197360253835	0.27547227524264	0.321957033509866	0.855618130902544	0.392209037826739	0.754027008848055
"Tery_2323"	649.40308586081	720.980713581961	616.396084720327	627.335959850384	-0.228367741878794	0.266279288015193	-0.857624877928035	0.39109963329049	0.754027008848055
"Tery_2343"	290.174373398584	275.504568046225	317.544286268313	263.789309446349	0.205221005892963	0.239214409944476	0.857895667491757	0.390950076781878	0.754027008848055
"Tery_2349"	51.978737145587	60.7862085644343	47.9486655792259	49.2163730762813	-0.337621575443567	0.39412341710351	-0.856639217037176	0.391644305048627	0.754027008848055
"Tery_3191"	517.412098287015	488.852408805007	553.449174838975	491.916172941082	0.178908566352129	0.208133325615802	0.859586353231965	0.390017100253202	0.754027008848055
"Tery_R0038"	828.440327006998	816.812321813778	441.547485571531	1420.40759435342	-0.887764661909483	1.03697519809001	-0.856109831309993	0.391937031134271	0.754027008848055
"Tery_4599"	333.312389574344	285.023573391365	322.932772319555	397.170631639505	0.186131797202294	0.216724405960147	0.858840961532135	0.390428265189384	0.754027008848055
"Tery_4806"	713.959953691223	716.425697914234	621.25930365339	850.545184524962	-0.202147317453968	0.235555502717869	-0.858172766594569	0.390797071490986	0.754027008848055
"Tery_0242"	1379.47306440028	1455.69212427182	1304.15263203686	1416.23465307389	-0.158518598567421	0.185503102135618	-0.854533410721783	0.392809505424955	0.754631642341598
"Tery_2060"	55.2134519183696	60.6312453800197	50.6190977832174	56.6871896594478	-0.265462635977851	0.310992259015713	-0.853598854254562	0.393327293588696	0.754631642341598
"Tery_2707"	1864.83759640932	1935.77347383485	1678.99511178961	2072.66544591337	-0.204749737368357	0.239863872712527	-0.853608069664353	0.393322185801521	0.754631642341598
"Tery_5026"	706.788687248492	791.750817044779	693.437763050441	641.852943749281	-0.191661203595774	0.224541785548957	-0.853565865824051	0.393345578279362	0.754631642341598
"Tery_2597"	119.360929559425	113.994123429857	135.860525838428	99.9783412704868	0.243750891361052	0.285821281181824	0.852808756413036	0.393765367245031	0.755042521422326
"Tery_3271"	211.229901438422	237.377526910036	205.279574339093	194.007766615802	-0.208137997930752	0.244558836189439	-0.851075353374372	0.394727495545541	0.756492360982894
"Tery_2365"	898.779368405591	795.087013315293	890.995850990858	1014.14699961799	0.16422014834405	0.193485454342334	0.848746738623027	0.396022232764743	0.758577797971901
"Tery_3577"	76.0065120846685	67.2531621418562	81.8516802012203	75.9921098526531	0.264612298640257	0.311963112831072	0.848216624840336	0.396317340274495	0.758747275019783
"Tery_1131"	35.6279715428899	43.016133109468	34.9815580590846	29.2094302020199	-0.313929955344547	0.370462993320861	-0.847398960232041	0.396772783857251	0.759223377969684
"Tery_0256"	76.9856524329731	70.1241968709087	83.6500576832704	73.8505001195915	0.254565268516697	0.300709595701485	0.846548537710797	0.397246808677117	0.759514868987776
"Tery_3051"	550.068658666416	519.219323238864	591.233942037923	519.170069036708	0.187751107132619	0.221827445905164	0.846383576957773	0.397338797201938	0.759514868987776
"Tery_4692"	1059.56851904574	916.427393649868	1029.67715076547	1247.54669686201	0.167586502219651	0.198210778068902	0.845496414737825	0.397833733592999	0.76006528082908
"Tery_3900"	145.961349713409	154.527037753637	123.181867981761	171.564884270652	-0.323871361861226	0.383887777742382	-0.843661561110103	0.398858553078253	0.761291079292276
"Tery_5070"	51.7064089051603	44.8268474725599	55.7758613244454	52.4817917088331	0.290209791499987	0.344011332319965	0.843605324112008	0.398889988169482	0.761291079292276
"Tery_0446"	583.198879790397	586.62826452979	513.652460627482	684.089123795376	-0.194175263101237	0.230744360483497	-0.841516831416228	0.400058459824764	0.761599410472007
"Tery_2275"	338.627224659442	359.286196250203	313.894715259723	355.06701716826	-0.186433789318652	0.221656640494414	-0.841092731996677	0.400295986440897	0.761599410472007
"Tery_2674"	73.3642827497863	60.5017920734197	74.9933339146775	83.7831966788161	0.322223270852574	0.382847033626816	0.841650169782075	0.399983798123916	0.761599410472007
"Tery_2728"	1640.41261045018	1485.15694538275	1689.77431198707	1721.6257232123	0.185810227718631	0.220573805918215	0.8423948027062	0.39956700121065	0.761599410472007
"Tery_3397"	146.04601346733	125.581933786635	147.537550116234	164.27278817467	0.243165985092256	0.288885367764809	0.841738669471918	0.399934248089931	0.761599410472007
"Tery_5020"	941.937231407509	736.135397062456	867.089193396181	1260.01112276955	0.238992321475047	0.28404995897115	0.841374250996886	0.400138305805202	0.761599410472007
"Tery_0667"	132.989014936353	128.143042146858	147.700314110806	115.768038964169	0.204460489825662	0.243465002308069	0.839794171184192	0.401023802166469	0.762574822440263
"Tery_2248"	754.468914254951	873.59309354372	769.65303417857	612.568555080755	-0.185851365089677	0.221399959220039	-0.839437214642702	0.401224007885236	0.762574822440263
"Tery_0889"	549.867034145112	595.602586829624	516.110327983659	554.766540702779	-0.204015542108865	0.243432384157843	-0.838078889194054	0.401986398484679	0.762747329072601
"Tery_2133"	64.8403752389656	68.5205534007333	57.2613277147849	72.528768363469	-0.257036742002055	0.306598475327387	-0.838349707145772	0.40183432651829	0.762747329072601
"Tery_3400"	372.596248997944	383.65295057741	340.926101256983	409.044769029919	-0.169423658738585	0.201965486682997	-0.838874312245787	0.401539844076279	0.762747329072601
"Tery_R0044"	11434.8791953773	11417.2826549785	5311.02996681114	20638.2495786253	-1.10417285525078	1.31795056499467	-0.837795350279506	0.402145650622156	0.762747329072601
"Tery_3472"	64.8469637483876	77.1857652963927	64.1499254833198	53.5537195979842	-0.263439792932534	0.314902752803402	-0.836575071469772	0.402831462757014	0.763276936140676
"Tery_4939"	193.538803874936	173.642394042015	201.783183539842	201.068644210499	0.216060361692497	0.258272769878358	0.836558812585073	0.402840605185357	0.763276936140676
"Tery_0605"	196.690505025641	221.029533910143	189.473242076981	183.17737056413	-0.215944863807362	0.25862032579476	-0.834987981488877	0.403724475323839	0.763517623163378
"Tery_R0008"	5514.75403154632	6160.3429272352	3968.04319217313	7189.23139491722	-0.63459084421088	0.75974166047345	-0.835271878885015	0.403564646956096	0.763517623163378
"Tery_2921"	389.629653669847	355.768710952805	399.0229972859	409.400580962809	0.166313007633276	0.199282456660747	0.834559200142757	0.403965942193342	0.763517623163378
"Tery_3674"	148.972412703262	134.68706933416	155.269385197443	153.812297331093	0.213449823511977	0.255425895948163	0.835662424593375	0.403344839716657	0.763517623163378
"Tery_4731"	678.614393887086	670.978725715798	600.446788071899	803.501470781154	-0.158582643510784	0.190036358199032	-0.834485805840874	0.404007282627027	0.763517623163378
"Tery_0708"	199.65306408443	183.626832916835	209.613412397261	200.738772782779	0.188930672172941	0.226815254083501	0.832971631191027	0.404860728919557	0.764533687317439
"Tery_1784"	47.28104400831	53.2592066092701	43.5477776187053	46.9027809917569	-0.280203221553785	0.33676034679394	-0.832055270822128	0.405377747605407	0.764533687317439
"Tery_2049"	46.8389254576509	51.2416933414799	42.0454891303649	49.6263120647509	-0.27974320261526	0.336204373685631	-0.832062948939607	0.405373413904615	0.764533687317439
"Tery_2088"	2998.79573681875	2813.45968536345	3190.52067448102	2896.54438178064	0.180923412917805	0.217374168967106	0.832313304646527	0.405232122728248	0.764533687317439
"Tery_0340"	221.637774139138	240.378286933907	211.078578705339	218.736054495067	-0.189536721192271	0.228338165856519	-0.83007026215394	0.406499059368061	0.764585440020924
"Tery_0584"	3319.84116782664	3555.95673263346	3190.81819067798	3277.26006874282	-0.156478868179809	0.189042881363384	-0.827742716632742	0.407816221972072	0.764585440020924
"Tery_0586"	1395.54183728918	1184.94420302187	1383.94543251774	1623.53407871366	0.225537556901283	0.272445607739052	0.827825997170426	0.407769049521063	0.764585440020924
"Tery_0802"	99.6117121543715	89.3432245998542	107.568521527908	97.9449856485844	0.254762530719171	0.30749804271737	0.828501308391515	0.407386654264626	0.764585440020924
"Tery_1098"	166.409492753594	187.273771520833	163.208495546717	150.346709796668	-0.192166053880175	0.23163781815148	-0.829597064130985	0.406766637242742	0.764585440020924
"Tery_1918"	38.329196903995	34.9458080500889	44.363637768436	32.6609244612395	0.30276254346005	0.365342807694879	0.828708098485153	0.407269602062431	0.764585440020924
"Tery_2139"	397.313211184874	440.947455710478	391.628711438743	362.205716278466	-0.173996278494972	0.210431887240557	-0.826853195951556	0.408320274477405	0.764585440020924
"Tery_2154"	159.005418248662	171.857461544955	148.761785212891	161.518824506026	-0.203912195427544	0.245689090620182	-0.829960316564393	0.406561220602185	0.764585440020924
"Tery_2877"	274.328445258342	239.239533016975	271.848262862336	313.137631093718	0.191328396259386	0.230565091742388	0.829823781273702	0.406638423065269	0.764585440020924
"Tery_3240"	257.325145357459	243.559792008225	276.694409460395	242.03660255229	0.17913836990642	0.21663846830335	0.826900094472512	0.408293689872296	0.764585440020924
"Tery_3314"	1837.75945300451	1958.40468349132	1686.15465749657	1944.5214157796	-0.214524122547897	0.258549113612529	-0.829722908543367	0.40669546612245	0.764585440020924
"Tery_3322"	319.943975725501	361.43370680103	312.834324802153	289.118721034993	-0.209823906563096	0.253200648737819	-0.828686291322902	0.40728194492031	0.764585440020924
"Tery_3903"	93.1990291946125	88.2826322456754	103.045932530355	83.3450711399364	0.221461062284305	0.267721980919741	0.827205377472147	0.408120664240162	0.764585440020924
"Tery_4191"	150.71526637387	167.48563882164	141.499048611292	147.769220569968	-0.240073867831388	0.29005175622625	-0.827693205360642	0.407844268097701	0.764585440020924
"Tery_0358"	56.324726175077	62.5711410614936	51.160205811422	57.825091834143	-0.266594862201329	0.32342960367958	-0.824274770053031	0.40978345090825	0.765373769956813
"Tery_0517"	48.9493118027891	54.9665215200129	45.8356747747844	47.6025576275724	-0.287255021249451	0.348395033668853	-0.824509517901123	0.40965010995658	0.765373769956813
"Tery_1250"	283.941674997743	307.475941914912	271.779363683505	278.650875051932	-0.175371523654348	0.212540377341783	-0.825120976294945	0.409302911874181	0.765373769956813
"Tery_1559"	130.377998450504	126.25471019745	145.529084822616	111.774657145392	0.201428852047239	0.24430800110992	0.824487332105884	0.409662710778593	0.765373769956813
"Tery_4003"	619.403577829263	689.602866608463	617.170127466843	552.554464593692	-0.162596106637375	0.197215869538106	-0.824457519662015	0.409679643656032	0.765373769956813
"Tery_1900"	95.4222574029093	110.708946914972	95.0809822820658	80.647480572112	-0.223164581417527	0.270909309665804	-0.823761212535755	0.410075250679515	0.765529395269536
"Tery_5050"	2412.50351113603	2587.02107034789	2304.97087327598	2399.28490871425	-0.166402574354379	0.202274321965487	-0.822657926806799	0.410702547399319	0.766310850635314
"Tery_2931"	482.169235132836	419.81458615431	490.801915366758	531.574863760477	0.226148391352259	0.275082918540276	0.82210990254252	0.41101435008049	0.766503145503077
"Tery_4708"	273.723247544276	283.18707716224	248.72869002363	301.751254207283	-0.182003451178494	0.221744762452076	-0.820779030656156	0.411772144911559	0.767526556403678
"Tery_2074"	48.0425545629693	41.0759654397759	48.854199530417	53.791676234991	0.295895322512172	0.360798478472276	0.820112445498878	0.412152008015891	0.767844836851522
"Tery_3801"	118.622086583983	128.99656360812	110.72480078661	120.093538255907	-0.228089767785572	0.278467597232144	-0.819089079134134	0.412735592224607	0.768323218412455
"Tery_4583"	65.4860631334214	58.6395139782623	69.7279749605047	65.9697445479554	0.263806411758426	0.322136111535391	0.818928404211035	0.412827263052226	0.768323218412455
"Tery_0027"	1685.33062779542	1748.47664033017	1575.49505733584	1786.93797095005	-0.150174107127325	0.18386192428938	-0.816776544179785	0.414056138950454	0.76891524039488
"Tery_0507"	89.6125020746109	107.294861069923	89.478813057501	72.1306766049639	-0.27966091284368	0.342855738230138	-0.815681004166133	0.414682606269478	0.76891524039488
"Tery_1541"	1770.56067179757	1518.75448072902	1702.21743941595	2124.88171143855	0.1662248812244	0.203680787524463	0.816104863127729	0.414440162751567	0.76891524039488
"Tery_1950"	467.049027611732	525.970693307301	468.264003131522	406.304898636479	-0.166718549725723	0.204255512084555	-0.816225462041418	0.4143711965786	0.76891524039488
"Tery_2311"	2881.93424319034	2736.8161552184	3205.76988656852	2541.298866095	0.227802366131037	0.278828556923155	0.816997974112887	0.41392958579009	0.76891524039488
"Tery_2351"	35.0403276191559	36.4460520679152	30.1796107219698	40.9256785161756	-0.305829894399733	0.374981848705564	-0.81558586223695	0.414737038119814	0.76891524039488
"Tery_4693"	681.328972807284	575.323782711155	653.964886344763	828.380292597193	0.189084796681709	0.231880729551594	0.815439890358105	0.414820558611726	0.76891524039488
"Tery_4902"	461.733375171671	428.480342026406	488.43291116457	454.937104327588	0.185396277054671	0.226717551551861	0.817741175244926	0.413504993734138	0.76891524039488
"Tery_0581"	1101.32284820409	971.340719508506	1090.38528342122	1247.71132407399	0.1682297385277	0.206586960154949	0.814328931513979	0.41545653985643	0.769468630237557
"Tery_4384"	587.301174277762	517.538606158809	577.58230304491	671.642049245993	0.156524863104244	0.19224697626574	0.814186345838192	0.415538206361949	0.769468630237557
"Tery_3800"	42.3028299597065	50.957004862247	40.9336135098241	35.7024797319894	-0.301153206955775	0.370450648405612	-0.812937454022319	0.416253919207381	0.770017325606803
"Tery_4625"	220.778325141361	205.1733002824	238.989055089563	209.067255078018	0.226419486291394	0.278448361558738	0.813147130850083	0.41613370716635	0.770017325606803
"Tery_2392"	207.988439422702	230.109159579854	201.768552399177	195.197549800837	-0.19330736616523	0.238032399231617	-0.812105271338011	0.416731228715453	0.770124344158603
"Tery_4710"	4105.40571082015	4196.89690846837	3764.29520846836	4525.58026669963	-0.156268109865208	0.192411810433903	-0.812154459296502	0.41670300733012	0.770124344158603
"Tery_2087"	247.368631912768	220.822735005445	254.35598611719	263.433497513459	0.204833236046006	0.252454039577876	0.811368423292035	0.4171541271221	0.770130696225415
"Tery_2173"	3149.37625933524	3312.19095768519	2957.16336838763	3274.88089740671	-0.163850474757672	0.201936492297139	-0.811396062661991	0.41713825952234	0.770130696225415
"Tery_0538"	227.927327173837	257.967345350208	228.247279929026	197.407379864683	-0.180593341266933	0.223228637873228	-0.809006151663625	0.418511607825013	0.771086113363495
"Tery_1395"	231.817197094317	217.900136544327	257.24977672359	207.585388200398	0.237631672552587	0.293669685580321	0.809180123862641	0.418411545994023	0.771086113363495
"Tery_4069"	63.4257881860672	57.6049754783344	69.6123877371308	59.9667015672046	0.251768725301846	0.31102862729768	0.809471229350484	0.418244145296743	0.771086113363495
"Tery_4477"	2139.47326245736	1946.02008318149	2186.66817823678	2262.13406806412	0.168833716250396	0.208446231463502	0.80996291017119	0.417961492989801	0.771086113363495
"Tery_0453"	804.9241377788	710.943079045766	805.461785992558	898.098724191197	0.181029773425104	0.224194316415946	0.807468165648059	0.419396808188034	0.771942395822787
"Tery_4333"	146.966643691726	168.986154827685	146.624376834808	125.460532841146	-0.205666788002003	0.254599032560791	-0.807806635922295	0.419201904440858	0.771942395822787
"Tery_0656"	42.3088439943567	36.601287240548	45.6962180410343	42.9353396781491	0.285747300000478	0.354266428031218	0.806588706664854	0.419903482347931	0.772100945008313
"Tery_2563"	18726.4345098766	17294.7866238003	19281.9032860079	19324.879231756	0.156885358348572	0.194455131535292	0.806794642599072	0.419784806235369	0.772100945008313
"Tery_0630"	1213.40848978882	1296.04694962101	1146.92550738522	1230.49450356202	-0.178300936113669	0.221320556945787	-0.805623022886866	0.420460246502722	0.772737750329327
"Tery_1534"	973.700419703589	1090.19815304561	978.381951670562	850.180388411109	-0.156991431114569	0.194965369287579	-0.805227265171397	0.420688545465009	0.772770554751132
"Tery_1934"	140.648571672035	159.726056095745	138.680763458703	124.522799568324	-0.208924875969201	0.259955041284429	-0.803696188913706	0.421572455671617	0.773620218503838
"Tery_4790"	167.482799664162	185.618292330374	162.22393430286	157.235605039902	-0.188264446126185	0.234218564295347	-0.803798139112429	0.421513564667849	0.773620218503838
"Tery_0308"	124.124300321202	108.872450685847	126.991596823831	135.075205202615	0.224484973034792	0.280734287726619	0.799635038714603	0.423922280436808	0.776123615870129
"Tery_0590"	43.6673811970966	36.8599218655299	47.8832326373035	44.1510633683528	0.346768288374494	0.434913974885232	0.797326157353304	0.425261632660866	0.776123615870129
"Tery_1057"	874.092204694054	890.843723842976	792.814633241838	979.257042723455	-0.16593837334325	0.207912158147618	-0.798117699424934	0.424802191201682	0.776123615870129
"Tery_1308"	83.9426085121253	89.2653350253195	72.9895483619942	95.0494722241277	-0.270908033431036	0.339596887887626	-0.797734146258374	0.425024783981415	0.776123615870129
"Tery_1513"	468.774105084921	408.433846690449	466.690948266917	532.239098706399	0.188830881259092	0.236249168145045	0.799286967830337	0.424124033773772	0.776123615870129
"Tery_1899"	70.3749617430244	79.4100774688812	64.5994189897313	70.0031601471073	-0.261983305341688	0.327273453311171	-0.800502768223595	0.423419560338095	0.776123615870129
"Tery_2504"	257.965362374472	282.514572739643	250.597430425541	244.468049932698	-0.169819359525244	0.212673828128901	-0.798496745082884	0.424582281261004	0.776123615870129
"Tery_2542"	101.603229603294	123.254222161797	106.085690966966	73.2285449992845	-0.223398101556104	0.280016795772153	-0.79780250659636	0.424985106480541	0.776123615870129
"Tery_2868"	4268.96976909698	3673.9383986901	4181.6809988142	4994.934294928	0.186360849202758	0.233147298381496	0.799326650990475	0.424101029273073	0.776123615870129
"Tery_R0030"	594.466237324812	415.053315558322	196.020576576489	1371.54765021379	-1.08248017017435	1.35746549466283	-0.797427392762735	0.425202855557665	0.776123615870129
"Tery_R0035"	2749.62618223481	2485.19686066483	1199.76298498914	5338.8502996733	-1.05074185065197	1.31366361974495	-0.799856093187667	0.423794179141943	0.776123615870129
"Tery_0440"	116.903209984474	128.970781742088	111.369353681122	113.136422681889	-0.207546801623175	0.261124021306226	-0.794820792759544	0.426717754072015	0.776275478877511
"Tery_0835"	231.672568927919	260.062748192533	227.734427060535	209.189602464383	-0.190926837269704	0.239804291221405	-0.796177734340151	0.425928737212725	0.776275478877511
"Tery_1525"	1344.35166584618	1249.5871409654	1385.34101444618	1377.63216782696	0.149532945306666	0.18817949373678	0.794629331481934	0.426829151057527	0.776275478877511
"Tery_1923"	367.720856911198	317.615343974147	363.030001294023	424.862653274011	0.19375278990706	0.243837621888072	0.794597603137704	0.426847613043158	0.776275478877511
"Tery_2023"	2981.50946595261	3307.76974713555	2951.1302386939	2700.81802565773	-0.164950319826734	0.207674390882271	-0.794273762527817	0.427036074981637	0.776275478877511
"Tery_2667"	106.143719722515	100.672672319868	119.084501962776	92.2035937647694	0.234325630278262	0.294653134105028	0.795259249456134	0.426462712800724	0.776275478877511
"Tery_3327"	59.664936142363	66.8650742102742	56.2060618702108	57.6531094826802	-0.244145800759763	0.306688958774091	-0.79606974354627	0.425991499107924	0.776275478877511
"Tery_4685"	554.31441425949	599.017488639328	530.716592485752	545.008072540258	-0.172280870561689	0.216854311023575	-0.794454441548821	0.426930921230473	0.776275478877511
"Tery_4639"	328.985649292904	296.276491477935	342.730713664849	341.077210549955	0.202918228351842	0.255620590681612	0.793825833086299	0.427296831430869	0.776365148448368
"Tery_0045"	1846.9900650273	1968.83475777059	1767.37157183611	1844.57311207081	-0.15636750508528	0.19737326695932	-0.792242574155235	0.428219248617126	0.777458164498062
"Tery_2012"	799.549267124467	841.46485257309	753.76071865527	826.31650437964	-0.157417176696184	0.198742355647981	-0.792066573745391	0.428321859144766	0.777458164498062
"Tery_2229"	39.1721686754585	43.1713682821008	36.1835962077412	39.6558277703922	-0.281469203753483	0.355990274058062	-0.790665431796531	0.42913925328514	0.77812092661471
"Tery_2950"	130.926659492947	147.517033060218	128.835003974336	117.473769203592	-0.198746190383672	0.25125669855382	-0.791008524459699	0.428939017089444	0.77812092661471
"Tery_3802"	828.443457015393	944.906248122535	854.112246280053	673.477482011263	-0.147323991831106	0.186403206186678	-0.790351168549992	0.429322711688835	0.77812092661471
"Tery_2685"	231.243619157859	226.720583612619	260.634668122542	191.680081256073	0.199175898550796	0.252344785155866	0.789300632576065	0.429936317007346	0.778262320735086
"Tery_3150"	45.5866270111541	50.0000839486356	41.8815413000731	46.7307986402942	-0.28171305864377	0.356911146338762	-0.789308659966541	0.429931626375767	0.778262320735086
"Tery_4099"	22315.9009087273	22895.4304521195	20015.0098192943	25187.7079994845	-0.193884079450926	0.245693741891924	-0.789129092006796	0.430036560122955	0.778262320735086
"Tery_3281"	166.984672855403	142.861337822324	167.156276718118	190.85060209441	0.221892813191088	0.281610588322641	0.787942010677757	0.430730626344471	0.779134413762018
"Tery_3526"	49.2813619779854	40.6363137761284	48.1677711918072	59.5967963591095	0.269707261564913	0.342478465312406	0.7875159721908	0.430979882187166	0.77920144135464
