""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Tery_3713"	60.8499232112222	-0.230416961686437	0.348456209477797	-0.661250841337407	0.508451461378204	NA
"Tery_3714"	6.37470671766544	-0.498465699876997	0.93946377127204	-0.530585335081172	0.595706160199181	NA
"Tery_3716"	24.4759314934725	0.702746649713423	0.525084449957035	1.33834976406352	0.18078244670489	NA
"Tery_3717"	28.9093039265246	0.920861489447253	0.473339261611642	1.94545765401305	0.051719921555571	NA
"Tery_3718"	18.208272449704	-0.097862920630134	0.574169081756028	-0.170442686204614	0.864662004494752	NA
"Tery_3721"	51.0668050337228	-0.17531547273321	0.405916421197032	-0.431900419835719	0.665813789629519	NA
"Tery_3722"	50.1122103125476	-0.540882634178956	0.405789096856204	-1.332915641079	0.182559489082904	NA
"Tery_3735"	24.7617829218671	0.125131521249623	0.475556791790073	0.263126346652746	0.792453197554789	NA
"Tery_3738"	6.21753743341197	-0.0736277928520249	0.859932773285922	-0.0856204056169215	0.931768176688983	NA
"Tery_3739"	2.90241124166352	-0.90167976299149	1.5203346442167	-0.593079797544209	0.553127749987332	NA
"Tery_3741"	5.25355623292901	0.198122000442253	0.915443288159117	0.216421926955913	0.82865887601169	NA
"Tery_3742"	64.774296464584	0.118333738740704	0.397156860302015	0.297952145786221	0.765739687746632	NA
"Tery_3750"	26.1611386481507	0.0983672487536116	0.494666897591348	0.19885553133348	0.842375755593445	NA
"Tery_3761"	16.1857388748658	-0.815965481106326	0.560204934819877	-1.45654818511851	0.145241139461655	NA
"Tery_3769"	16.8436505416811	-0.374714774062438	0.551859689170455	-0.679003705861724	0.49713551385785	NA
"Tery_3775"	60.4325675033637	-0.050589135531356	0.341598070506615	-0.14809549555221	0.882267404276567	NA
"Tery_3795"	53.7173506789069	0.246747602705617	0.360801659644206	0.683887105588539	0.494046456947648	NA
"Tery_3799"	49.3828719683473	0.100348201812294	0.378249258573646	0.265296493086863	0.790781065863885	NA
"Tery_3800"	42.3028299597065	-0.477897437507261	0.413953027337228	-1.15447262357606	0.24830645602618	NA
"Tery_3808"	72.9016450546337	0.152702792303038	0.330599501293728	0.461896620247368	0.644155457813401	NA
"Tery_3813"	49.8252931615829	0.61141363630537	0.439704407573373	1.39051059251287	0.164373885029588	NA
"Tery_3831"	63.2663315296997	-0.344260967284987	0.339186783052988	-1.01495985246337	0.310124965537797	NA
"Tery_3841"	23.2530338815465	-0.656513872525417	0.508451103246158	-1.29120355592498	0.196633102404054	NA
"Tery_3854"	30.9664683616693	-0.234631491578959	0.454181066516443	-0.516603418496893	0.605433028860759	NA
"Tery_3856"	48.4606190083231	0.132345761801132	0.366574183350416	0.361034049347169	0.718073993579649	NA
"Tery_3868"	7.43751456608926	0.0671370516082427	0.838185936868243	0.0800980410851204	0.93615928073121	NA
"Tery_3872"	13.9328712717509	0.0747665991799361	0.6467964927911	0.115595245201931	0.907973331423828	NA
"Tery_3873"	14.9425056524008	-0.730656148196009	0.59886533905825	-1.22006751859276	0.222439280575237	NA
"Tery_3874"	38.261188234541	0.248988339033128	0.417751177241919	0.596020675936814	0.5511614143421	NA
"Tery_3880"	34.7949827444116	0.809339333239398	0.482775002221055	1.67643173220641	0.0936536577208677	NA
"Tery_3881"	52.1360992020693	0.323161305754458	0.372119421166748	0.868434398670226	0.385156570494599	NA
"Tery_3882"	69.7263159089783	0.138013727140363	0.335923201587156	0.410849046711513	0.681183226484537	NA
"Tery_3883"	51.1784908655229	-0.0576229229364426	0.351456953624512	-0.163954425548244	0.869767021358247	NA
"Tery_3910"	39.7596373348313	-0.480799787090025	0.482978513730415	-0.995488978125419	0.319498502248133	NA
"Tery_3930"	36.8180608501345	0.872154475091679	0.435182374183803	2.00411259010071	0.0450580010559594	NA
"Tery_3935"	32.4381993025063	0.509595363783375	0.435297045211518	1.17068417851482	0.241725747068531	NA
"Tery_3937"	59.5519073382587	0.108713431485933	0.365101092535087	0.297762547712687	0.765884401195954	NA
"Tery_3938"	8.04357005786555	0.606965537465536	0.788456370471103	0.769814995727505	0.441409643095388	NA
"Tery_3945"	73.690859900989	-0.387467663783887	0.332759848402151	-1.1644062997517	0.244259395794218	NA
"Tery_3947"	41.5090864843255	-0.507351182778714	0.398180504801088	-1.27417383990752	0.202601814148558	NA
"Tery_3964"	25.5037621990298	0.638259996510228	0.457468365435466	1.39520029084998	0.16295544935318	NA
"Tery_3965"	45.3271603758705	0.183649904054578	0.389328056559598	0.471709913941085	0.637133859796157	NA
"Tery_3966"	37.350522278242	-0.374206444635625	0.41021951973344	-0.912210235336397	0.361658056908058	NA
"Tery_3968"	64.9078065031028	-0.122945002219568	0.331992668654342	-0.370324449385878	0.711140758766084	NA
